subj	pred	obj	type	create_time	update_time
comp30	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp30	首次注册登记地点	北京工商局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp30	证券简称	兆易创新	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp30	法人代表	朱一明	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp30	总经理	朱一明	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp30	代码	603986	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp30	公司注册地址	北京市海淀区学院路30号科大天工大厦A座12层	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp30	企业法人营业执照注册号	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp30	公司注册地址邮箱	100083	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp30	公司名称	北京兆易创新科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp31	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp31	首次注册登记地点	嘉定区工商局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp31	证券简称	康 德 莱	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp31	法人代表	王彩亮	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp31	总经理	张维鑫	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp31	代码	603987	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp31	公司注册地址	上海市嘉定区高潮路658号1幢2楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp31	企业法人营业执照注册号	310000000063412	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp31	公司注册地址邮箱	201803	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp31	公司名称	上海康德莱企业发展集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp32	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp32	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp32	证券简称	艾华集团	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp32	法人代表	艾立华	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp32	总经理	王安安	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp32	代码	603989	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp32	公司注册地址	湖南省益阳市桃花仑东路（紫竹路南侧）	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp32	企业法人营业执照注册号	430900000003926	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp32	公司注册地址邮箱	413000	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp32	公司名称	湖南艾华集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp33	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp33	首次注册登记地点	无锡市滨湖工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp33	证券简称	中电电机	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp33	法人代表	王建裕	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp33	总经理	王建裕	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp33	代码	603988	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp33	公司注册地址	江苏省无锡市高浪东路777号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp33	企业法人营业执照注册号	320211000067109	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp33	公司注册地址邮箱	214131	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp33	公司名称	中电电机股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp34	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp34	首次注册登记地点	江苏省苏州工业园区工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp34	证券简称	麦迪科技	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp34	法人代表	翁康	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp34	总经理	汪建华	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp34	代码	603990	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp34	公司注册地址	江苏省苏州工业园区归家巷222号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp34	企业法人营业执照注册号	320594000141931	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp34	公司注册地址邮箱	215021	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp34	公司名称	苏州麦迪斯顿医疗科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp35	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp35	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp35	证券简称	洛阳钼业	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp35	法人代表	李朝春	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp35	总经理	李发本	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp35	代码	603993	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp35	公司注册地址	河南省洛阳市栾川县城东新区画眉山路伊河以北	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp35	企业法人营业执照注册号	4103001000907	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp35	公司注册地址邮箱	471500	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp35	公司名称	洛阳栾川钼业集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp36	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp36	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp36	证券简称	至正股份	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp36	法人代表	侯海良	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp36	总经理	李现春	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp36	代码	603991	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp36	公司注册地址	上海市莘庄工业区元江路5050号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp36	企业法人营业执照注册号	310000400409129	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp36	公司注册地址邮箱	201108	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp36	公司名称	上海至正道化高分子材料股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp37	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp37	首次注册登记地点	台州市工商行政管理局椒江分局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp37	证券简称	中新科技	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp37	法人代表	陈德松	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp37	总经理	江珍慧	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp37	代码	603996	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp37	公司注册地址	浙江省台州市椒江区工人西路618-2号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp37	企业法人营业执照注册号	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp37	公司注册地址邮箱	318000	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp37	公司名称	中新科技集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp38	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp38	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp38	证券简称	方盛制药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp38	法人代表	张庆华	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp38	总经理	张庆华	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp38	代码	603998	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp38	公司注册地址	湖南省长沙市河西麓谷麓天路19号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp38	企业法人营业执照注册号	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp38	公司注册地址邮箱	410205	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp38	公司名称	湖南方盛制药股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp39	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp39	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp39	证券简称	继峰股份	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp39	法人代表	王义平	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp39	总经理	郑鹰	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp39	代码	603997	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp39	公司注册地址	浙江省宁波市北仑区大碶璎珞河路17号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp39	企业法人营业执照注册号	330200400006890	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp39	公司注册地址邮箱	315800	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp39	公司名称	宁波继峰汽车零部件股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp40	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp40	首次注册登记地点	甘肃省工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp40	证券简称	读者传媒	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp40	法人代表	王永生	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp40	总经理	陈泽奎	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp40	代码	603999	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp40	公司注册地址	甘肃省兰州市城关区南滨河东路520号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp40	企业法人营业执照注册号	620000000016521	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp40	公司注册地址邮箱	730030	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp40	公司名称	读者出版传媒股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp41	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp41	首次注册登记地点	延安中路816号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp41	证券简称	云赛Ｂ股	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp41	法人代表	黄金刚	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp41	总经理	翁峻青	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp41	代码	900901	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp41	公司注册地址	上海市浦东新区张江高科技园区张衡路200号1号楼2楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp41	企业法人营业执照注册号	310000400047851	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp41	公司注册地址邮箱	201204	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp41	公司名称	云赛智联股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp42	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp42	首次注册登记地点	上海	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp42	证券简称	市北Ｂ股	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp42	法人代表	周群	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp42	总经理	张弛	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp42	代码	900902	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp42	公司注册地址	上海市共和新路3088弄2号1008室	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp42	企业法人营业执照注册号	企股沪总字第019003号（市局）	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp42	公司注册地址邮箱	200072	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp42	公司名称	上海市北高新股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp43	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp43	首次注册登记地点	上海市浦东新区龙阳路100 号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp43	证券简称	大众Ｂ股	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp43	法人代表	杨国平	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp43	总经理	杨国平	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp43	代码	900903	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp43	公司注册地址	上海市中山西路1515号大众大厦12楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp43	企业法人营业执照注册号	企股沪总字第019006	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp43	公司注册地址邮箱	200235	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp43	公司名称	大众交通(集团)股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	证券简称	神奇Ｂ股	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	法人代表	张涛涛	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	总经理	冯斌	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	代码	900904	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	公司注册地址	上海市浦东新区上川路995号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	企业法人营业执照注册号	310000400017887（市局）	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	公司注册地址邮箱	201209	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	公司名称	上海神奇制药投资管理股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp45	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp45	首次注册登记地点	上海市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp45	证券简称	老凤祥Ｂ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp45	法人代表	石力华	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp45	总经理	黄骅	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp45	代码	900905	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp45	公司注册地址	上海市黄浦区南京西路190号四层、五层	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp45	企业法人营业执照注册号	企股沪总字第019009号(市局)	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp45	公司注册地址邮箱	200003	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp45	公司名称	老凤祥股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp46	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp46	首次注册登记地点	上海市浦东新区龙东路818号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp46	证券简称	中毅达 B	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp46	法人代表	党悦栋	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp46	总经理	党悦栋	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp46	代码	900906	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp46	公司注册地址	上海市徐汇区淮海中路1010号嘉华中心3704室	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp46	企业法人营业执照注册号	企股沪总字第019004号(市局)	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp46	公司注册地址邮箱	200030	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp46	公司名称	上海中毅达股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	首次注册登记地点	上海浦东东昌路600号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	证券简称	鹏起Ｂ股	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	法人代表	张朋起	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	总经理	张朋起	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	代码	900907	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	公司注册地址	上海市浦东新区航津路1929号1幢第六层	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	企业法人营业执照注册号	310000400034324	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	公司注册地址邮箱	200137	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	公司名称	鹏起科技发展股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp48	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp48	首次注册登记地点	中国上海市龙吴路4747号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp48	证券简称	氯碱Ｂ股	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp48	法人代表	黄岱列	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp48	总经理	张伟民	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp48	代码	900908	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp48	公司注册地址	中国上海市神工路200号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp48	企业法人营业执照注册号	企股沪总字第019017号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp48	公司注册地址邮箱	201507	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp48	公司名称	上海氯碱化工股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp49	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp49	首次注册登记地点	上海市浦东即墨路97号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp49	证券简称	华谊Ｂ股	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp49	法人代表	刘训峰	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp49	总经理	王霞	property	2017-10-24 10:52:16	2017-10-24 10:52:16
