:ID	:LABEL	create_time	update_time	industry	first_register_addr	security_short_name	legal_entity	manager	code	company_address	register_number	zipcode	company_name
comp123	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	江苏省淮安工商行政管理局	今 世 缘	周素明	周素明	603369	江苏省涟水县高沟镇今世缘大道1号	--	223411	江苏今世缘酒业股份有限公司
comp124	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	上海市工商行政管理局青浦分局	亚士创能	李金钟	李金钟	603378	上海市青浦工业区新涛路28号综合楼三层、四层	310229001347433	201707	亚士创能科技(上海)股份有限公司
comp125	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	东方时尚	徐雄	闫文辉	603377	北京市大兴区金星西路19号	110000008821793	102600	东方时尚驾驶学校股份有限公司
comp126	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	苏州市吴县工商行政管理局	易 德 龙	钱新栋	顾华林	603380	江苏省苏州相城经济开发区春兴路50号	320507000013614	215143	苏州易德龙科技股份有限公司
comp127	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	顶点软件	严孟宇	严孟宇	603383	福建省福州市台江区新港街道五一中路169号利嘉城二期16号楼24层07室	--	350004	福建顶点软件股份有限公司
comp128	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	河北省工商行政管理局	惠达卫浴	王惠文	王彦庆	603385	河北省唐山市丰南区黄各庄镇惠达路7号	10436712-2-1	063307	惠达卫浴股份有限公司
comp129	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	惠州市工商行政管理局	广东骏亚	叶晓彬	叶晓彬	603386	广东省惠州市惠城区（三栋）数码工业园25号	--	516003	广东骏亚电子科技股份有限公司
comp130	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	基蛋生物	苏恩本	苏恩本	603387	江苏省南京市六合区沿江工业开发区博富路9号	--	211505	基蛋生物科技股份有限公司
comp131	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	杭州市工商局	元成股份	祝昌人	祝昌人	603388	浙江省杭州市江干区采荷嘉业大厦5号楼5楼501室	330100000006788	310016	浙江元成园林集团股份有限公司
comp132	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	南通市如东工商行政管理局	亚振家居	高伟	高伟	603389	江苏省如东县曹埠镇亚振桥	320600400010932	226400	亚振家居股份有限公司
comp133	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	新疆维吾尔自治区工商行政管理局	新天然气	明再富	明再富	603393	新疆乌鲁木齐高新技术产业开发区（新市区）阿勒泰路蜘蛛山巷179号楼兰新城25栋1层商铺2	650000050000880	831400	新疆鑫泰天然气股份有限公司
comp134	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	营口市工商行政管理局	金辰股份	李义升	李义升	603396	辽宁省营口市西市区新港大街95号	210800004059290	115000	营口金辰机械股份有限公司
comp135	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	新 华 龙	李云卿	徐立军	603399	辽宁省凌海市大有乡双庙农场	210724000018774	121209	锦州新华龙钼业股份有限公司
comp136	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	汕头市工商局	邦宝益智	吴锭辉	吴锭辉	603398	广东省汕头市潮汕路金园工业城13-09片区	440500400007160	515021	广东邦宝益智玩具股份有限公司
comp137	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	信捷电气	李新	李新	603416	江苏省无锡市滨湖区胡埭工业园北区刘塘路9号	--	214072	无锡信捷电气股份有限公司
comp138	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	青岛市工商局	鼎信通讯	曾繁忆	曾繁忆	603421	山东省青岛市南区宁夏路288号6号楼5楼B区	370200230000641	266024	青岛鼎信通讯股份有限公司
comp139	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	太湖县工商行政管理局	集友股份	徐善水	徐善水	603429	安徽省安庆市太湖县经济开发区	--	246400	安徽集友新材料股份有限公司
comp140	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	厦门市工商行政管理局湖里分局	吉 比 特	卢竑岩	卢竑岩	603444	福建省厦门软件园二期望海路4号101室	--	361008	厦门吉比特网络技术股份有限公司
comp141	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	浙江省工商行政管理局	九洲药业	花莉蓉	陈志红	603456	浙江省台州市椒江区外沙路99号	--	318000	浙江九洲药业股份有限公司
comp142	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	贵州省工商行政管理局	勘设股份	漆贵荣	漆贵荣	603458	贵州省贵阳市高新技术产业开发区阳关大道附100号	520000000007722	550081	贵州省交通规划勘察设计研究院股份有限公司
comp143	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	上海市工商行政管理局	风 语 筑	李晖	李晖	603466	上海市静安区江场三路191、193号	310108000317761	200436	上海风语筑展示股份有限公司
comp144	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	无锡工商行政管理局郊区分局	展鹏科技	金培荣	金培荣	603488	江苏省无锡市梁溪区飞宏路8号	320200000112662	214024	展鹏科技股份有限公司
comp145	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	上海市工商行政管理局浦东新区分局	恒为科技	沈振宇	沈振宇	603496	上海市徐汇区乐山路33号103室	310104000248158	200030	恒为科技(上海)股份有限公司
comp146	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	翔港科技	董建军	董建军	603499	上海市浦东新区泥城镇翠波路299号	--	201306	上海翔港包装科技股份有限公司
comp147	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	祥和实业	汤友钱	汤啸	603500	浙江省台州市天台县赤城街道人民东路799号	--	317200	浙江天台祥和实业股份有限公司
comp148	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	上海市工商行政管理局	韦尔股份	马剑秋	马剑秋	603501	上海市自由贸易试验区龙东大道3000号1幢C楼7层	3100001007477	201203	上海韦尔半导体股份有限公司
comp149	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	杭州市工商局	金石资源	王锦华	赵建平	603505	浙江省杭州市拱墅区莫干山路耀江国际大厦B座20层B室	330100000093373	310005	金石资源集团股份有限公司
comp150	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	绍兴市工商行政管理局	德创环保	金猛	赵博	603177	浙江省绍兴袍江新区三江路以南	330600400011997	312071	浙江德创环保科技股份有限公司
comp151	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	江苏省常州工商行政管理局	新泉股份	唐志华	唐志华	603179	江苏省镇江市丹阳市丹北镇长春村	320400400006470	212322	江苏新泉汽车饰件股份有限公司
comp152	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	厦门市工商行政管理局	金牌厨柜	潘孝贞	潘孝贞	603180	福建省厦门市同安工业集中区同安园集和路190号	350206200017679	361100	厦门金牌厨柜股份有限公司
comp153	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	宁波市工商行政管理局鄞州分局	圣龙股份	罗玉龙	张文昌	603178	浙江宁波市鄞州区工业园区金达路788号	330212000068606	315104	宁波圣龙汽车动力系统股份有限公司
comp154	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	浙江省工商行政管理局	皇马科技	王伟松	王新荣	603181	浙江省绍兴市上虞区章镇工业新区	3300001009748	312363	浙江皇马科技股份有限公司
comp155	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	苏州市工商行政管理局	建 研 院	吴小翔	吴小翔	603183	江苏省苏州市吴中经济开发区越溪街道吴中大道1368号3幢	--	215129	苏州市建筑科学研究院集团股份有限公司
comp156	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	浙江省工商行政管理局	华正新材	刘涛	郭江程	603186	浙江省杭州市余杭区余杭街道华一路2号	330000000027572	311121	浙江华正新材料股份有限公司
comp157	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	江苏常州工商行政管理局	亚邦股份	许旭东	卢建平	603188	江苏省常州市武进区牛塘镇人民西路105号	320400000018492	213163	江苏亚邦染料股份有限公司
comp158	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	上海市工商行政管理局浦东分局	网达软件	冯达	冯达	603189	上海市自由贸易试验区新金桥路27号13号楼第3层西侧B单元	310115001178608	201206	上海网达软件股份有限公司
comp159	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	上海市工商局	日播时尚	王卫东	王卫东	603196	上海市松江区中山街道茸阳路98号	310227000822773	201600	日播时尚集团股份有限公司
comp160	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	松江工商局	保隆科技	陈洪凌	张祖秋	603197	上海市松江区沈砖公路5500号	3100001007295	201619	上海保隆汽车科技股份有限公司
comp161	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	六安市工商行政管理局	迎驾贡酒	倪永培	秦海	603198	安徽省六安市霍山县佛子岭镇	341525000005393	237271	安徽迎驾贡酒股份有限公司
comp162	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	九华旅游	舒畅	高政权	603199	安徽省池州市九华山风景名胜区九华街	3400001300208	242811	安徽九华山旅游发展股份有限公司
comp163	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	徐汇区工商局	上海洗霸	王炜	王炜	603200	上海市嘉定区博学路138号6幢	310227000060236	200437	上海洗霸科技股份有限公司
comp164	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	快克股份	戚国强	戚国强	603203	江苏省常州市武进高新技术产业开发区凤翔路11号	320400400018712	213164	常州快克锡焊股份有限公司
comp165	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	江山市工商行政管理局	江山欧派	吴水根	王忠	603208	浙江省江山市贺村镇淤头村淤达山自然村8号	330881000003772	324100	江山欧派门业股份有限公司
comp166	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	济民制药	李丽莎	田云飞	603222	浙江省台州市黄岩区北院路888号	--	318020	浙江济民制药股份有限公司
comp167	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	宁波市工商行政管理局	日月股份	傅明康	傅明康	603218	浙江省宁波市鄞州区东吴镇北村村	330200000019174	315113	日月重工股份有限公司
comp168	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	龙口市工商局	恒通股份	刘振东	赵喜清	603223	山东省龙口市外向型加工区土城子村	370681228019802	265700	恒通物流股份有限公司
comp169	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	桐乡市工商行政管理局	新 凤 鸣	庄奎龙	庄耀中	603225	浙江省嘉兴市桐乡市洲泉工业区德胜路888号	330483000009936	314513	新凤鸣集团股份有限公司
comp170	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	国家工商行政管理局	菲林格尔	Jürgen Vohringer	刘敦银	603226	上海市奉贤区林海公路7001号	310000400109380	201414	上海菲林格尔木业股份有限公司
comp171	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	乌鲁木齐市工商行政管理局	雪峰科技	康健	康健	603227	新疆乌鲁木齐县板房沟乡	650100030002069	830036	新疆雪峰科技(集团)股份有限公司
comp172	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	国家工商行政管理局	景旺电子	刘绍柏	刘绍柏	603228	深圳市宝安区西乡街道铁岗水库路166号	440306503297054	518102	深圳市景旺电子股份有限公司
comp173	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	临海市工商行政管理局	奥翔药业	郑志国	郑志国	603229	浙江省台州市化学原料药基地临海园区东海第四大道5号	331082000047854	317016	浙江奥翔药业股份有限公司
comp174	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	格尔软件	孔令钢	杨文山	603232	上海市闸北区江场西路299弄5号601室	3100001006491	200436	上海格尔软件股份有限公司
comp175	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	杭州市工商行政管理局	诺邦股份	任建华	张杰	603238	浙江省杭州市余杭经济技术开发区宏达路16号	33018400002885	311102	杭州诺邦无纺股份有限公司
comp176	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	茂名市工商行政管理局	大 参 林	柯云峰	柯康保	603233	广东省广州市荔湾区龙溪大道410号、410-1号	440000000020808	510000	大参林医药集团股份有限公司
comp177	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	浙江仙通	李起富	金桂云	603239	浙江省台州市仙居县现代工业集聚区	--	317306	浙江仙通橡塑股份有限公司
comp178	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	杭州市工商行政管理局	电魂网络	胡建平	胡建平	603258	浙江省杭州市滨江区伟业路298号先锋科技大厦1101室	330100000060583	310053	杭州电魂网络科技股份有限公司
comp179	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	宁波市工商局	天龙股份	胡建立	胡建立	603266	浙江省宁波杭州湾新区八塘路116号3号楼	330200400033457	315336	宁波天龙电子股份有限公司
comp180	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	潮州市工商行政管理局	松发股份	林道藩	林道藩	603268	广东省潮州市枫溪区如意路工业区C2-2号楼	445100000003391	521031	广东松发陶瓷股份有限公司
comp181	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	武进市工商行政管理局	海鸥股份	金敖大	吴祝平	603269	江苏省常州市武进经济开发区祥云路16号	3200001104165	213149	江苏海鸥冷却塔股份有限公司
comp182	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	杭州市工商行政管理局	银都股份	周俊杰	周俊杰	603277	浙江省杭州市余杭区星桥街道星星路1号	330184000183366	311100	银都餐饮设备股份有限公司
comp183	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	海天味业	庞康	庞康	603288	广东省佛山市文沙路16号	440600400000729	528000	佛山市海天调味食品股份有限公司
comp184	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	武进市工商行政管理局	日盈电子	是蓉珠	是蓉珠	603286	江苏省常州市武进区	320483000076108	213119	江苏日盈电子股份有限公司
comp185	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	江苏省淮安工商行政管理局	井神股份	徐长泉	徐长泉	603299	江苏省淮安市淮安区华西路18号	320803000002405	223200	江苏井神盐化股份有限公司
comp186	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	杭州市工商行政管理局	杭叉集团	赵礼敏	赵礼敏	603298	浙江省杭州市临安经济开发区东环路88号	3300001009670	311305	杭叉集团股份有限公司
